customer_id,age,gender,region,signup_date,subscription_type,contract_length,payment_method,monthly_charges,support_tickets_count,NPS_score,last_active_date,churn_label,churn_date,tenure_months,total_charges,tenure_bucket
f33bfcdf-45fa-4674-9ef9-eb6b77f99444,40,Male,North,2025-05-30,Premium,Two year,Bank transfer,54.07,0,1,2025-07-10,0,,3,162.21,0-6m
3a357acb-6527-4f5f-b187-9638c5feed21,69,Male,South,2023-04-17,Standard,Two year,Bank transfer,77.27,1,7,2025-08-06,0,,28,2163.56,25-36m
0161e1f4-d2e3-445b-8300-ded7a3dec932,66,Female,West,2023-02-10,Premium,One year,Bank transfer,96.81,0,10,2025-07-16,0,,30,2904.3,25-36m
0d7e5c5b-aed1-4f58-8c3a-439f045f40a3,49,Male,West,2023-06-11,Standard,Month-to-month,Credit card,17.42,0,3,2025-08-28,0,,26,452.9200000000001,25-36m
51ce81ba-d50a-4d5a-84c7-acc4f1b9c7ed,48,Male,South,2024-07-05,Basic,Two year,PayPal,47.96,2,10,2025-06-24,0,,13,623.48,13-24m
b0c42c83-7559-4969-be09-3f9c5905312a,63,Male,East,2023-02-16,Standard,One year,Bank transfer,66.65,1,2,2025-07-18,0,,30,1999.5000000000002,25-36m
f7ffbeeb-641d-47e2-9c76-73c5457880cf,36,Female,West,2025-04-22,Standard,Month-to-month,PayPal,89.09,1,5,2025-07-10,0,,4,356.36,0-6m
a0d63c32-c082-4136-ac4d-28f6d0f4b075,53,Female,West,2022-09-25,Basic,Two year,Credit card,111.32,3,8,2023-10-13,1,2024-01-11,35,3896.2,25-36m
eae384a9-72a4-46b6-82d2-377f2816ef02,52,Female,East,2025-05-29,Basic,Month-to-month,Bank transfer,91.0,2,5,2025-06-16,0,,3,273.0,0-6m
51996c60-c5a6-4ca5-8e0f-b96aedf8bacc,19,Male,East,2023-05-05,Standard,Month-to-month,Bank transfer,99.31,2,7,2024-01-13,1,2024-04-12,27,2681.37,25-36m
4f559a6f-d87c-4be9-a60b-8506ae9c18d0,53,Male,North,2023-01-24,Basic,Month-to-month,Credit card,101.41,0,10,2025-06-14,0,,31,3143.71,25-36m
c3d5f163-9c23-48ee-943b-58175802dd29,69,Male,North,2024-02-28,Standard,Two year,PayPal,80.92,1,4,2025-06-23,0,,18,1456.56,13-24m
57cbe917-a87d-4c7e-aab0-f99cae03d90f,67,Male,North,2024-11-06,Basic,Month-to-month,Credit card,87.46,1,3,2024-08-03,1,2024-11-01,9,787.14,7-12m
8e95e6bb-09ec-461e-8f53-b2f965078b91,66,Female,North,2023-11-19,Standard,Month-to-month,Credit card,97.58,4,1,2025-07-06,0,,21,2049.18,13-24m
308806c0-a8ac-4902-beda-24dd7a30835a,45,Female,East,2023-08-29,Standard,Month-to-month,Credit card,53.76,3,1,2025-07-12,0,,24,1290.24,13-24m
ef1cb86e-2160-49a3-ab19-d7b04d996baf,48,Female,North,2023-11-24,Standard,One year,Bank transfer,24.52,0,10,2025-08-17,0,,21,514.92,13-24m
135ea7f5-3033-459d-833c-dd6ecd180672,69,Male,West,2022-12-01,Basic,Month-to-month,Credit card,83.19,1,5,2025-06-15,0,,33,2745.27,25-36m
27b03ad6-5d1a-486a-a4c2-ea744669d5e6,27,Female,North,2023-07-25,Premium,One year,PayPal,70.58,3,4,2025-08-11,0,,25,1764.5,25-36m
b215613c-804a-433c-9ff3-a03666c49aee,21,Male,North,2023-05-27,Basic,Month-to-month,Credit card,69.99,0,9,2024-08-28,1,2024-11-26,27,1889.7299999999998,25-36m
b42c8d0e-6c08-4ef5-8fc7-92b58aded322,31,Male,North,2024-01-16,Basic,Month-to-month,Credit card,100.87,2,5,2025-05-07,1,2025-08-05,19,1916.5300000000002,13-24m
a5113f3b-f488-49c4-bdd1-3ce44056714b,44,Female,North,2025-04-23,Basic,Month-to-month,Credit card,51.71,2,1,2024-07-09,1,2024-10-07,4,206.84,0-6m
61e7e909-277b-4071-b388-e59179beb50c,19,Female,East,2024-08-26,Basic,One year,PayPal,62.93,2,7,2024-04-25,1,2024-07-24,12,755.16,7-12m
062dc671-ad04-4017-ade0-ca33e8b2780c,33,Female,East,2024-02-10,Basic,Month-to-month,Credit card,82.03,1,2,2025-07-12,0,,18,1476.54,13-24m
3651c893-539a-44d9-b9c2-b38345e41fbd,46,Male,North,2023-03-21,Basic,Month-to-month,PayPal,135.22,1,6,2025-08-27,0,,29,3921.38,25-36m
2741a4e5-b798-47f2-81cc-e8303d606b45,25,Female,South,2024-10-05,Basic,One year,Credit card,57.66,0,10,2025-08-27,0,,10,576.5999999999999,7-12m
429beebc-7d90-471d-a204-8a092460cc73,38,Female,East,2022-11-27,Standard,Month-to-month,Bank transfer,77.76,1,2,2025-07-20,0,,33,2566.0800000000004,25-36m
8c07de1f-060a-42ba-9206-a3b869224274,66,Female,East,2025-02-11,Standard,Two year,Credit card,39.46,3,10,2025-06-05,0,,6,236.76,0-6m
1d118b94-67eb-45dd-95dc-88bf341f0851,24,Male,North,2025-03-18,Basic,Month-to-month,Credit card,73.65,1,5,2024-01-12,1,2024-04-11,5,368.25,0-6m
3e982a23-0ab4-474d-95a6-728542f9dd0e,39,Female,West,2024-02-09,Standard,One year,PayPal,70.52,1,6,2025-08-11,0,,18,1269.36,13-24m
ced03dc2-1377-46ed-babd-c47b754485c4,27,Female,South,2023-01-02,Basic,One year,PayPal,55.57,4,6,2025-06-22,0,,31,1722.67,25-36m
fdb95f23-2b30-4f79-9d50-a19e65b9f37f,49,Male,East,2024-05-07,Standard,One year,Bank transfer,53.36,2,2,2025-08-08,0,,15,800.4,13-24m
2a9df863-29de-4dee-96c8-a26bdd39ab5b,65,Male,West,2024-06-14,Basic,One year,PayPal,108.25,1,3,2025-06-09,0,,14,1515.5,13-24m
2b2f023a-4b13-42ad-a994-52b5ef6c0f4f,68,Male,South,2025-01-30,Basic,Month-to-month,PayPal,36.05,2,10,2025-06-05,0,,7,252.34999999999997,7-12m
12cb1e79-27c7-44df-8a12-26302d424e29,31,Male,South,2023-01-29,Premium,Month-to-month,Credit card,74.27,3,2,2025-07-25,0,,31,2302.37,25-36m
210004b7-11af-4a59-9979-2c64303e073e,55,Female,North,2025-05-24,Premium,One year,Credit card,93.35,2,5,2025-08-13,0,,3,280.04999999999995,0-6m
533cdad6-2133-408d-8c4f-65beff783388,46,Male,South,2024-01-13,Basic,Month-to-month,Bank transfer,44.64,1,2,2025-07-30,0,,19,848.16,13-24m
9993e18c-31f6-49e4-bcb4-62185d494f19,52,Male,East,2024-03-02,Standard,Month-to-month,Credit card,95.29,0,10,2025-08-14,0,,18,1715.22,13-24m
4f98b494-3709-49a0-99ee-68e7e353cb14,50,Male,East,2024-11-02,Premium,Month-to-month,PayPal,78.38,0,5,2023-11-18,1,2024-02-16,9,705.42,7-12m
c7900803-48eb-4dc6-866f-2f5943804f97,67,Male,East,2023-01-08,Basic,Month-to-month,PayPal,79.58,0,10,2025-08-07,0,,31,2466.98,25-36m
2b922651-4ec5-4672-aa0b-a1b51da12b10,33,Female,East,2023-05-16,Standard,Month-to-month,PayPal,75.42,2,1,2025-08-06,0,,27,2036.3400000000001,25-36m
88734aa5-f22d-4c04-9e87-ec3f66a9ed98,24,Male,East,2023-11-15,Standard,Month-to-month,PayPal,38.7,0,6,2025-07-16,0,,21,812.7,13-24m
1d0de2e2-3ec3-40e5-94ae-a7f98617b8bb,20,Female,South,2024-08-05,Basic,Two year,Bank transfer,32.3,2,10,2025-08-02,0,,12,387.59999999999997,7-12m
21ec6e17-9123-4ccd-ade0-90dfea069ae2,45,Female,South,2024-11-28,Basic,One year,Credit card,57.78,3,10,2025-07-10,0,,9,520.02,7-12m
dca9231d-c7c8-431e-8c40-738dbde92111,51,Male,South,2025-04-15,Standard,Month-to-month,Credit card,113.36,2,5,2025-08-28,0,,4,453.44,0-6m
2411b18c-33d1-4209-a69c-83f1fbf82b76,54,Male,South,2025-04-20,Premium,Month-to-month,PayPal,81.29,1,5,2025-08-12,0,,4,325.16,0-6m
f0d59e44-cc42-414e-aaa4-ae83258d946f,28,Male,South,2023-11-26,Basic,Month-to-month,Bank transfer,63.3,2,3,2025-07-25,0,,21,1329.3,13-24m
92344ed4-aae1-45eb-ba8f-e08928926ec4,27,Female,East,2023-08-13,Basic,Month-to-month,Bank transfer,93.04,3,2,2024-11-07,1,2025-02-05,24,2232.96,13-24m
0d02a823-afbd-437b-8227-dedb4d536d60,27,Male,South,2022-12-19,Basic,Month-to-month,Credit card,80.54,3,7,2025-08-08,0,,32,2577.28,25-36m
b0f6e1b6-8ee1-4501-a527-60265b5f71d0,28,Male,West,2025-06-01,Basic,Month-to-month,Bank transfer,92.47,4,1,2025-06-23,0,,3,277.40999999999997,0-6m
f3c003e7-da2e-40f8-acd9-857da2a032b9,37,Male,East,2023-03-11,Basic,Month-to-month,Credit card,71.98,2,6,2025-08-18,0,,29,2087.42,25-36m
55529050-c026-4ed6-bd1e-2c2747730992,69,Male,South,2023-01-17,Basic,One year,Credit card,94.2,1,9,2025-06-08,0,,31,2920.2000000000003,25-36m
64c0c652-deb2-4a2c-94d5-d1839f6307d4,27,Male,South,2023-11-11,Premium,Month-to-month,Bank transfer,66.1,0,1,2025-06-18,0,,21,1388.1,13-24m
c02a2c4e-ce51-44ea-b490-cbc41c3f9962,29,Female,North,2025-02-21,Premium,Two year,Bank transfer,87.55,2,7,2025-08-20,0,,6,525.3,0-6m
bb11045f-74e5-487a-9ae3-e0c1d99903e9,55,Male,North,2023-10-19,Basic,One year,Credit card,60.11,0,5,2025-08-21,0,,22,1322.42,13-24m
7c10b1ac-540b-4b84-abc3-2b09ed950b6c,39,Male,West,2023-07-04,Basic,Month-to-month,Bank transfer,40.26,2,2,2025-06-15,0,,25,1006.5,25-36m
f992afef-aa10-4bdd-9a66-1a0b189d4d68,22,Female,West,2022-10-28,Premium,Month-to-month,Credit card,95.8,0,6,2024-05-07,1,2024-08-05,34,3257.2,25-36m
4a055ab0-f5d5-40f1-b3ce-ae413ad55cd7,33,Female,East,2023-05-01,Standard,Month-to-month,PayPal,69.19,4,7,2025-06-21,0,,28,1937.32,25-36m
0c8df736-e109-4d0e-ab96-b7da44e6df92,32,Female,North,2023-07-11,Basic,Month-to-month,PayPal,63.12,0,6,2025-07-24,0,,25,1578.0,25-36m
0b2a7940-175b-4b75-b0ac-656d09a448c6,19,Female,East,2022-09-19,Standard,One year,PayPal,81.36,0,7,2025-07-28,0,,35,2847.6,25-36m
8d22c467-e061-43a9-8e40-343afcf21c6a,66,Male,North,2025-01-19,Basic,Month-to-month,Credit card,64.94,0,8,2023-12-08,1,2024-03-07,7,454.58,7-12m
7d9f1d33-a4c6-46a0-86d2-f47fb4bc17ae,31,Female,West,2024-06-30,Basic,Month-to-month,Bank transfer,79.48,1,7,2025-08-11,0,,14,1112.72,13-24m
baffb6ac-025d-4c58-9be8-60b6d09dd8e1,68,Male,East,2024-02-26,Basic,Month-to-month,Credit card,93.5,3,6,2024-08-18,1,2024-11-16,18,1683.0,13-24m
cab71eda-e999-48b1-b3a5-f1b7c801413e,36,Male,East,2024-06-18,Premium,Month-to-month,Credit card,53.47,2,4,2025-07-21,0,,14,748.5799999999999,13-24m
1abcf37c-e1d7-4961-b79c-3875bb4726ac,62,Male,South,2024-05-19,Premium,Month-to-month,Bank transfer,84.46,5,4,2025-07-23,0,,15,1266.8999999999999,13-24m
89311aaf-494e-403f-973e-60c0c3371fa3,49,Male,West,2023-10-18,Basic,Month-to-month,PayPal,104.93,2,2,2025-03-15,1,2025-06-13,22,2308.46,13-24m
d3e90593-6563-4546-9906-6af3beed1c05,20,Male,East,2025-02-16,Basic,Month-to-month,PayPal,80.19,1,5,2025-06-23,0,,6,481.14,0-6m
dc2b3da3-ab7b-4773-b72e-daaab8531c33,42,Female,West,2024-08-22,Basic,One year,Bank transfer,57.27,1,5,2024-07-18,1,2024-10-16,12,687.24,7-12m
c5189ca8-dd19-4e93-871f-5e43b7ecc80b,37,Female,East,2023-10-24,Standard,Month-to-month,Credit card,61.85,1,4,2025-08-03,0,,22,1360.7,13-24m
ed3c3aea-d6d5-4edd-a6f2-24d104f8e356,38,Male,North,2023-05-06,Standard,Month-to-month,Credit card,139.17,1,9,2025-07-07,0,,27,3757.5899999999997,25-36m
20132225-17ac-4d6e-9c74-461a3a9e4b5d,56,Female,East,2024-08-10,Basic,Month-to-month,Credit card,91.94,3,1,2025-06-15,0,,12,1103.28,7-12m
4bf944cf-b3b8-4214-87d0-f3dfe567f232,25,Male,North,2022-11-05,Premium,Month-to-month,PayPal,74.21,1,10,2023-12-07,1,2024-03-06,33,2448.93,25-36m
43095f96-38f0-4679-a244-e395e4a85715,48,Male,West,2024-01-14,Premium,Month-to-month,Bank transfer,57.42,1,1,2023-10-09,1,2024-01-07,19,1090.98,13-24m
4c97f319-8499-48ea-8534-5bb7e218cb79,61,Male,North,2023-07-20,Basic,Month-to-month,Bank transfer,27.7,1,9,2025-06-04,0,,25,692.5,25-36m
9ef6ae60-0eb4-4b35-94ff-49f244ae426a,36,Male,East,2025-03-02,Basic,Two year,PayPal,80.99,0,3,2025-06-06,0,,6,485.93999999999994,0-6m
d81b388d-793d-4b0a-8875-bdbdf85983cf,22,Female,North,2023-09-24,Basic,Month-to-month,Credit card,94.07,3,9,2025-06-26,0,,23,2163.6099999999997,13-24m
ffb7a4c4-d00a-4fce-b2f1-a87b0472f6e2,67,Female,East,2023-04-02,Basic,Month-to-month,PayPal,62.35,2,6,2024-01-24,1,2024-04-23,29,1808.15,25-36m
a9e8a04e-dbf0-4f2c-aacd-1acfbc611e1a,50,Male,North,2025-02-28,Basic,Two year,PayPal,110.19,1,7,2024-10-08,1,2025-01-06,6,661.14,0-6m
6edd6a02-7be7-4bfa-bec1-0880ac47d900,54,Male,South,2023-07-06,Basic,One year,Credit card,85.06,4,9,2025-06-06,0,,25,2126.5,25-36m
8343f6a2-1937-49d4-aaa5-b08acd552c10,64,Female,North,2023-04-20,Standard,Month-to-month,PayPal,72.71,3,4,2025-07-11,0,,28,2035.8799999999999,25-36m
17b2bad3-9d6d-422f-ad62-c5f9296e5352,56,Female,West,2024-03-30,Basic,Month-to-month,PayPal,51.81,3,4,2025-05-19,1,2025-08-17,17,880.77,13-24m
6f14addc-b6e7-43d1-8eb6-5d35d5295354,52,Male,West,2025-04-30,Premium,Month-to-month,PayPal,106.92,1,3,2024-06-02,1,2024-08-31,4,427.68,0-6m
aa603fa2-0748-4ed0-b369-08a8c386e6ac,67,Male,West,2024-08-03,Standard,Month-to-month,PayPal,78.13,1,8,2024-05-06,1,2024-08-04,12,937.56,7-12m
c0481280-7053-4ec0-8725-b5ce2d0921f7,44,Female,East,2025-03-08,Standard,One year,Credit card,99.8,3,1,2024-11-06,1,2025-02-04,5,499.0,0-6m
aaaaffb2-54f0-47b7-8e71-75e4f6bd6ea0,69,Male,East,2025-03-11,Basic,Month-to-month,Bank transfer,57.12,0,4,2024-04-30,1,2024-07-29,5,285.59999999999997,0-6m
a1495669-be2e-4dee-bbcb-ac1891fa1b90,64,Male,West,2024-01-05,Premium,One year,Credit card,51.98,0,7,2025-08-07,0,,19,987.6199999999999,13-24m
0c26278d-bb64-4ed1-b616-53e905462f08,49,Male,South,2025-05-04,Basic,Month-to-month,Bank transfer,75.31,3,9,2024-09-12,1,2024-12-11,3,225.93,0-6m
c4fa66c0-7394-4d7c-ad27-7afcb3a52acf,66,Female,North,2023-04-17,Basic,Two year,PayPal,169.36,1,7,2025-07-12,0,,28,4742.08,25-36m
4c7b60a0-dc75-4698-b55e-25dd2ec1c0c9,63,Female,East,2023-03-02,Premium,One year,Bank transfer,91.39,3,9,2024-01-21,1,2024-04-20,30,2741.7,25-36m
7fc8e63f-9587-4aa5-8573-552bcbf75763,60,Female,West,2023-10-18,Standard,Month-to-month,Credit card,80.43,1,8,2025-07-06,0,,22,1769.46,13-24m
3b52ae30-66d2-47c1-83fb-9ec57da0fff8,38,Male,North,2023-08-16,Premium,Two year,Credit card,65.96,0,7,2024-12-25,1,2025-03-25,24,1583.04,13-24m
0486f87b-0b8b-48ef-b5d0-ceb9bfd1be30,43,Female,West,2024-12-27,Basic,Month-to-month,Credit card,16.41,1,8,2023-12-01,1,2024-02-29,8,131.28,7-12m
385f99e7-c8e6-4ce3-a606-c0430c88e255,36,Male,South,2023-10-19,Basic,Month-to-month,PayPal,98.02,0,6,2024-05-30,1,2024-08-28,22,2156.44,13-24m
157a7aa8-e2fb-43b7-a574-737e46b24c53,65,Male,North,2023-09-08,Standard,Month-to-month,Bank transfer,65.48,0,3,2025-08-13,0,,23,1506.0400000000002,13-24m
aea6ecb4-93ac-46c6-aade-f14046570107,18,Male,West,2023-12-09,Standard,Two year,PayPal,54.18,3,6,2025-06-13,0,,20,1083.6,13-24m
ae586d64-3baa-4c0d-945d-f100c4c65d04,34,Male,South,2023-07-11,Premium,Two year,Bank transfer,41.77,0,9,2025-06-24,0,,25,1044.25,25-36m
1f87e245-e77d-433c-898c-49520ceb71dd,45,Male,South,2023-11-02,Premium,Month-to-month,PayPal,65.03,4,6,2025-07-16,0,,21,1365.63,13-24m
00f14fdc-6cc4-4b86-bde8-e5859ad4b910,49,Male,South,2024-10-19,Premium,One year,Credit card,100.84,0,4,2024-05-29,1,2024-08-27,10,1008.4000000000001,7-12m
68e95ebe-b3e3-4fb5-b2ce-f2c8560e3187,55,Female,West,2025-01-17,Standard,Month-to-month,PayPal,58.89,0,2,2024-12-27,1,2025-03-27,7,412.23,7-12m
b93ee602-5a1f-4759-9091-202b3b074553,18,Female,North,2023-12-27,Standard,Month-to-month,Credit card,35.67,0,1,2025-01-12,1,2025-04-12,20,713.4000000000001,13-24m
79a0e584-7145-4455-aca1-3c461b7a33ee,38,Male,South,2025-03-09,Standard,Month-to-month,Credit card,40.42,2,6,2025-08-02,0,,5,202.10000000000002,0-6m
efc9f41f-f2f8-4e39-b28e-dd590a0adfcf,53,Female,East,2025-03-29,Basic,Month-to-month,Bank transfer,107.73,1,8,2025-07-30,0,,5,538.65,0-6m
15bd8aa6-4868-446f-a60a-ec88c55d23cd,30,Male,East,2024-10-10,Basic,Month-to-month,Credit card,54.38,1,7,2024-11-09,1,2025-02-07,10,543.8000000000001,7-12m
7479c767-e7d0-45c1-87cc-f093a0155f10,30,Female,West,2022-10-05,Basic,Month-to-month,PayPal,86.04,4,7,2024-09-26,1,2024-12-25,34,2925.36,25-36m
01d892e3-e24c-4e9b-8465-d74141055abc,52,Female,West,2023-05-17,Basic,Month-to-month,Credit card,49.85,2,10,2024-07-20,1,2024-10-18,27,1345.95,25-36m
1a73de79-e26f-4a80-bb7b-322d8377b60e,42,Male,South,2025-04-22,Basic,Month-to-month,Credit card,82.22,0,1,2025-07-10,0,,4,328.88,0-6m
0ebb9705-bd20-4a6d-b8ad-0fda3aa21f2b,51,Male,West,2025-03-26,Basic,Two year,PayPal,70.45,3,7,2025-07-08,0,,5,352.25,0-6m
22208021-5a91-4621-bac2-2015a963258d,58,Male,North,2022-09-24,Premium,Month-to-month,Bank transfer,101.83,1,3,2025-06-27,0,,35,3564.0499999999997,25-36m
46772e45-2d57-41ba-92f9-3082b7396b54,34,Male,South,2024-11-25,Premium,Two year,Bank transfer,67.39,2,1,2024-09-25,1,2024-12-24,9,606.51,7-12m
2a52bb50-63d9-4c8a-a662-29d5c17a22d9,25,Male,West,2024-08-11,Basic,Month-to-month,PayPal,98.72,0,9,2025-08-03,0,,12,1184.6399999999999,7-12m
ac48b34f-de7e-42b1-9a67-a58089787898,68,Female,East,2024-09-14,Standard,One year,PayPal,145.84,3,10,2024-08-12,1,2024-11-10,11,1604.24,7-12m
f0161e84-56ad-479f-8734-c4e9907b6b17,28,Male,East,2022-10-03,Premium,Month-to-month,PayPal,56.68,2,7,2025-07-04,0,,34,1927.12,25-36m
8fe68f72-14a6-4a44-9e2c-c4c3fe97bcc4,39,Female,West,2023-02-06,Standard,Two year,Credit card,136.32,5,1,2024-07-07,1,2024-10-05,30,4089.6,25-36m
bfa4f253-cf4e-447f-a5e8-690085761795,36,Female,West,2024-01-21,Basic,Month-to-month,PayPal,77.21,4,8,2025-06-29,0,,19,1466.9899999999998,13-24m
2c1d41e0-216b-41c5-b857-1a45a9d238c5,60,Male,North,2025-05-04,Basic,Month-to-month,Bank transfer,23.2,4,1,2025-06-23,0,,3,69.6,0-6m
938cf8c8-77be-4bc0-8480-a5b0b5f46f8a,19,Male,North,2022-12-25,Basic,One year,Credit card,96.43,0,8,2025-08-07,0,,32,3085.76,25-36m
d9ceff67-68c5-4663-ae62-6636b7bc25e3,22,Female,West,2024-05-16,Basic,One year,Credit card,87.22,1,10,2025-07-03,0,,15,1308.3,13-24m
52b7b543-7d83-4dc8-8359-2aafeddb1288,26,Female,North,2025-01-07,Basic,Two year,PayPal,99.16,1,10,2025-08-14,0,,7,694.12,7-12m
60457586-58c6-4fbb-888b-9632243bfd37,21,Male,North,2024-10-28,Premium,Month-to-month,Credit card,99.43,1,4,2024-07-11,1,2024-10-09,10,994.3000000000001,7-12m
4afbbaa3-81d8-49b7-8d3a-f1322f0ca54a,24,Male,North,2022-10-13,Basic,Month-to-month,Credit card,83.37,0,1,2025-06-13,0,,34,2834.58,25-36m
b6930292-aea7-47cf-aabb-969ec6b4833d,30,Male,West,2023-01-14,Basic,Month-to-month,PayPal,36.29,3,9,2025-06-26,0,,31,1124.99,25-36m
4295bd15-034c-4acd-9a6d-4a7e01f3389a,57,Female,East,2023-06-26,Basic,Month-to-month,Bank transfer,51.49,0,1,2025-08-10,0,,26,1338.74,25-36m
b4518776-32d0-4779-829e-f8c0ed07b102,39,Female,East,2025-01-10,Standard,Month-to-month,Credit card,33.32,2,3,2023-09-12,1,2023-12-11,7,233.24,7-12m
4f0e043f-07c9-4df3-b7ba-610f0073446f,54,Male,North,2023-03-26,Premium,One year,Bank transfer,60.06,2,7,2024-08-05,1,2024-11-03,29,1741.74,25-36m
c910de5f-3058-47d7-b1ed-014f7ab80944,45,Male,South,2023-06-11,Basic,Month-to-month,Credit card,102.52,3,8,2025-08-14,0,,26,2665.52,25-36m
6addc6f9-c788-44f6-a2cc-9c2c0c6dda4c,46,Female,North,2024-08-29,Basic,Month-to-month,Credit card,114.39,2,6,2025-02-09,1,2025-05-10,12,1372.68,7-12m
a320f3a4-71ce-43b1-9800-6a5ca0776dc4,53,Male,North,2022-12-06,Premium,One year,Bank transfer,97.61,4,6,2023-10-06,1,2024-01-04,32,3123.52,25-36m
6c615d1c-90b4-4df0-8f62-d2a0d8329878,50,Female,North,2025-05-19,Standard,Month-to-month,Credit card,84.37,2,2,2025-08-24,0,,3,253.11,0-6m
0ea56a97-6da8-4971-8dee-0db14c0fd917,55,Female,South,2024-12-12,Standard,One year,Credit card,100.38,0,3,2025-08-14,0,,8,803.04,7-12m
f1090dcb-710a-44f3-b98e-4040b79855c5,54,Female,North,2025-05-17,Standard,Month-to-month,PayPal,79.83,1,2,2025-04-17,1,2025-07-16,3,239.49,0-6m
217e92bf-36c4-4030-a80b-6c1844d0fa5d,56,Male,East,2025-05-14,Basic,Two year,Bank transfer,67.7,2,2,2024-06-02,1,2024-08-31,3,203.10000000000002,0-6m
adab6b33-fd1b-46c3-8792-1c29727cb012,39,Female,West,2023-09-04,Basic,Month-to-month,PayPal,107.4,3,6,2025-06-13,0,,23,2470.2000000000003,13-24m
55a81551-9aeb-462a-a774-d1cd3be61c7b,65,Female,South,2024-12-08,Standard,Month-to-month,Credit card,102.42,1,4,2025-06-28,0,,8,819.36,7-12m
ae31257b-ab5b-48b0-9b12-3f0685fc3ae6,23,Female,South,2023-07-13,Standard,Month-to-month,Credit card,9.24,2,3,2025-08-28,0,,25,231.0,25-36m
862b9764-eda2-47bb-8e8e-bbd52ef978ac,30,Male,West,2024-07-16,Basic,Two year,Credit card,71.35,0,2,2025-08-25,0,,13,927.55,13-24m
9d09143e-90a4-471f-ace0-426de356746c,56,Female,West,2024-07-13,Basic,Two year,PayPal,32.26,1,1,2025-03-30,1,2025-06-28,13,419.38,13-24m
50fbcd1a-9a36-443e-a3b8-99fff9f2b0c1,25,Female,North,2023-11-17,Standard,One year,Bank transfer,100.62,0,1,2025-08-13,0,,21,2113.02,13-24m
30891eec-55bf-4bc4-8b95-f562e5321105,28,Female,West,2024-06-24,Premium,Month-to-month,Bank transfer,93.31,0,7,2025-07-25,0,,14,1306.3400000000001,13-24m
d885dbb9-7800-4ca5-8efe-9db66c05a10d,69,Male,East,2023-10-17,Standard,Month-to-month,PayPal,72.63,0,1,2025-07-26,0,,22,1597.86,13-24m
bb6aaa08-a573-4d3f-9805-fa00d8e26bcd,59,Female,South,2023-07-22,Basic,One year,PayPal,71.87,0,1,2025-08-31,0,,25,1796.75,25-36m
61695ce4-c66d-4a45-8367-008848121e49,21,Male,South,2023-06-15,Premium,Two year,PayPal,66.63,0,3,2025-08-09,0,,26,1732.3799999999999,25-36m
880de77b-277a-4d27-91cf-c2bb3b1943bf,36,Female,West,2023-12-09,Basic,Month-to-month,Bank transfer,75.23,1,9,2025-07-21,0,,20,1504.6000000000001,13-24m
b7ed104e-bbdd-420a-a1ee-ad22545752e5,39,Female,North,2025-04-15,Standard,Month-to-month,Credit card,64.92,0,9,2024-04-11,1,2024-07-10,4,259.68,0-6m
c3c27d7f-9769-450b-8e95-74dc31e1b8a1,66,Male,East,2023-01-04,Premium,Month-to-month,Bank transfer,117.76,1,4,2025-08-06,0,,31,3650.56,25-36m
0618b87e-cee3-42bc-a722-db7004db0358,21,Male,South,2024-01-21,Basic,Two year,Credit card,116.16,0,8,2025-04-19,1,2025-07-18,19,2207.04,13-24m
2228338c-bd29-43b6-8f52-26b1ff4908d4,44,Male,South,2023-04-06,Premium,Two year,Credit card,58.16,0,6,2024-09-12,1,2024-12-11,28,1628.48,25-36m
1df7c130-0187-429f-b000-39cffa4aa124,67,Female,West,2023-03-01,Basic,One year,Credit card,59.97,4,10,2025-06-21,0,,30,1799.1,25-36m
4130676f-f9cf-4f74-8257-119a18963982,51,Female,West,2024-10-09,Basic,Month-to-month,Credit card,60.08,0,10,2025-04-18,1,2025-07-17,10,600.8,7-12m
21861aad-3488-494d-8e69-67fec2d66bb1,36,Male,East,2024-11-07,Basic,Month-to-month,Bank transfer,78.46,2,10,2025-08-13,0,,9,706.14,7-12m
f42aee2e-7bb3-4233-9d19-51e8ee23c138,67,Female,South,2024-06-06,Basic,One year,Bank transfer,87.9,2,5,2025-06-21,0,,14,1230.6000000000001,13-24m
b14f9567-55c7-4bc9-b651-9861615a363e,30,Male,West,2024-03-17,Standard,Month-to-month,Credit card,56.9,1,9,2025-08-06,0,,17,967.3,13-24m
c1401737-3b19-4cad-94a9-57fa5ccc8036,62,Male,East,2025-01-06,Standard,Two year,Credit card,86.4,2,6,2025-08-15,0,,7,604.8000000000001,7-12m
66565d8f-75a9-4bd5-b286-240a930d60d3,31,Female,North,2023-08-17,Standard,One year,PayPal,66.43,1,10,2025-06-24,0,,24,1594.3200000000002,13-24m
64bc8942-84d0-44f3-a46d-e6079d027d37,61,Female,South,2023-10-24,Basic,Month-to-month,Bank transfer,61.37,2,2,2025-07-20,0,,22,1350.1399999999999,13-24m
5e66614f-0cfc-4bce-b60d-068eb14c5af1,24,Male,North,2022-10-01,Basic,Month-to-month,Credit card,53.92,0,10,2025-08-31,0,,35,1887.2,25-36m
664789cf-4ca1-4af8-9f3c-dc4dc43045f6,41,Male,East,2024-01-05,Premium,One year,Bank transfer,55.77,2,5,2025-07-31,0,,19,1059.63,13-24m
38474635-a688-4bb6-92f9-3f076d1109ca,22,Female,South,2023-02-11,Basic,Month-to-month,Bank transfer,45.16,2,7,2025-03-12,1,2025-06-10,30,1354.8,25-36m
